,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige
28,0.020603500436926544,0.15789478230747767,0.0006855780495630955,0.017617074738110923,6.564457103539636e-23,0.16926233674028845,0.0006855780495630955,0.02189673634709869,4.793813806920694e-16,5.061692288622951e-16,0.03631923912988929,0.1388888888888889
29,0.9686025322468538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773684633580126e-16,5.049624004837804e-16,0.0,0.0
30,0.9495252730803508,0.05263159410249256,1.557707949347442e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,1.557707949347442e-05,0.0026167674678117636,4.784738620295964e-16,5.041853723874385e-16,0.002490190586609496,0.08333333333333333
31,0.9384313444170715,0.0,0.0,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0,0.0026167674678117636,4.776414013016135e-16,5.048396004031596e-16,0.002490190586609496,0.08333333333333333
32,0.9286501628397632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786035075528068e-16,5.049624004837804e-16,0.0,0.0
33,0.9392448621908156,0.05263159410249256,0.005969659207080016,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.005969659207080016,0.0026167674678117636,4.4233005484824424e-16,5.054493663207249e-16,0.002490190586609496,0.08333333333333333
34,0.9695160371362842,0.05263159410249256,0.006902418458186269,0.075458218797139,6.889722996143951e-16,0.05634594802756933,0.006902418458186269,0.07146525132357433,4.776441818569139e-16,5.044182690920641e-16,0.013171011869252035,0.08333333333333333
35,0.9794989081628936,0.2105263764099702,0.030827693249061643,0.1235869478360975,6.061773451542963e-09,0.17138726533762566,0.030827693249061643,0.13035497265038903,4.752702529165805e-16,5.02241743525199e-16,0.04560676066416178,0.16666666666666666
36,0.9788035386358388,0.1052631882049851,0.011333024900940968,0.015414948759663575,3.90318246033599e-28,0.12518486972386308,0.011333024900940968,0.015264476894696365,4.768652340244984e-16,5.039736481105061e-16,0.022698277772755755,0.1111111111111111
37,0.9492329797663812,0.05263159410249256,0.00045192185716097933,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.00045192185716097933,0.0026167674678117636,4.77929692004542e-16,5.042954690114434e-16,0.002490190586609496,0.08333333333333333
38,0.9596157992557367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763739457260167e-16,5.049624004837804e-16,0.0,0.0
39,0.9388329072025734,0.05263159410249256,0.0013105267478042849,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0013105267478042849,0.0026167674678117636,4.747414356508538e-16,5.046215243979192e-16,0.002490190586609496,0.05555555555555555
40,0.9595259016572738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775668551257675e-16,5.049624004837804e-16,0.0,0.0
41,0.9998886117298508,0.05263159410249256,1.557707949347442e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,1.557707949347442e-05,0.0026167674678117636,4.770989371387067e-16,5.05956445963978e-16,0.002490190586609496,0.027777777777777776
42,0.9788857682012116,0.0,0.0,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0,0.0026167674678117636,4.776414013016135e-16,5.058347045047418e-16,0.002490190586609496,0.027777777777777776
43,0.9991663031918087,0.05263159410249256,6.249486982411893e-05,0.006988587622545176,9.786721409665475e-30,0.06407098574209168,6.249486982411893e-05,0.006541918669529409,4.783408047820909e-16,5.053689110954906e-16,0.008824930517647734,0.027777777777777776
44,0.9392436514487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779194568316569e-16,5.049624004837804e-16,0.0,0.0
45,0.9493328659868955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748779046226541e-16,5.049624004837804e-16,0.0,0.0
46,0.9786841796470828,0.05263159410249256,7.788539746737209e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,7.788539746737209e-05,0.0026167674678117636,4.768089405736307e-16,5.043727483725237e-16,0.002490190586609496,0.027777777777777776
47,0.9998739819298764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778073816885658e-16,5.049624004837804e-16,0.0,0.0
48,0.9991850696938447,0.1052631882049851,6.249486982411893e-05,0.006115020442589417,1.4702314038252076e-31,0.09857075042560834,6.249486982411893e-05,0.005233534935623527,4.763995336582293e-16,5.049302183936866e-16,0.004981778729160455,0.08333333333333333
